"name","address","latitude","longitude","link","price","health_color","special_diet"
"The Similans","145 1st St",42.366364,-71.07814,"/restaurants/the-similans/","$$$","red","  "
"The Simple Truth","1 Remington St",42.370696,-71.113996,"/restaurants/the-simple-truth/","$$$","yellow","  "
"The Sinclair","52 Church St",42.374216,-71.120816,"/restaurants/the-sinclair/","$$$$","yellow","  "
"The Squealing Pig","134 Smith St",42.33481,-71.102146,"/restaurants/the-squealing-pig/","$$","yellow","  "
"The Stanhope Grille","350 Stuart St",42.3491,-71.0724,"/restaurants/the-stanhope-grille/","$$$$$","yellow","  "
"The Stockyard","135 Market St",42.357542,-71.148527,"/restaurants/the-stockyard/","$$$","red","  "
"The Taco Truck","Location Varies",42.367756,-71.114543,"/restaurants/the-taco-truck/","$","yellow","  "
"The Taco Truck","83 Mount Auburn St",42.372428,-71.119751,"/restaurants/the-taco-truck-2/","$$","yellow","  "
"The Tap Trailhouse","19 Union St",42.360442,-71.056732,"/restaurants/the-tap-trailhouse/","$$$$","yellow","  "
"The Thirsty Ear","235 Albany St",42.358698,-71.101214,"/restaurants/the-thirsty-ear/","$","yellow","  "
"The Thirsty Scholar","70 Beacon St",42.376391,-71.104098,"/restaurants/the-thirsty-scholar/","$$$","red","  "
"The Tip Tap Room","138 Cambridge St",42.361155,-71.063913,"/restaurants/the-tip-tap-room/","$$$$","yellow","  "
"The Upper Crust","683 Tremont St",42.341342,-71.0766,"/restaurants/the-upper-crust-3/","$$","yellow","  "
"The Upper Crust","245 Summer St",42.351497,-71.053095,"/restaurants/the-upper-crust-4/","$$","red","  "
"The Upper Crust","286 Harvard St",42.342259,-71.121639,"/restaurants/the-upper-crust/","$$","red","  "
"The Upper Crust","20 Charles St",42.356726,-71.070034,"/restaurants/the-upper-crust-6/","$$","red","  "
"The Urban Art Bar","163 Old Colony Ave",42.334055,-71.054997,"/restaurants/the-urban-art-bar/","$","yellow","  "
"The Vault","105 Water St",42.357926,-71.05521,"/restaurants/the-vault/","$$$","yellow","  "
"The Village Kitchen","370 Huron Ave",42.380983,-71.139057,"/restaurants/the-village-kitchen/","$$","yellow","  "
"The Washington Square Tavern","714 Washington St",42.339246,-71.135112,"/restaurants/the-washington-square-tavern/","$$$","yellow","  "
"The Whiskey Priest","150 Seaport Blvd",42.35107,-71.043802,"/restaurants/the-whiskey-priest/","$$$","yellow","  "
"The Wholy Grain","275 Shawmut Ave",42.342937,-71.06929,"/restaurants/the-wholy-grain/","$$","green","  "
"Thelonious Monkfish","524 Massachusetts Ave",42.364317,-71.101964,"/restaurants/thelonious-monkfish/","$$$","yellow","  "
"Theo's Cozy Corner Restaurant","162 Salem St",42.366097,-71.055195,"/restaurants/theos-cozy-corner-restaurant/","$$","yellow","  "
"Theo's Pizzeria","1157 Broadway",42.403346,-71.127347,"/restaurants/theos-pizzeria/","$$","yellow","  "
"Theo's Sandwich Shop","2 Oliver St",42.357133,-71.054356,"/restaurants/theos-sandwich-shop/","$","green","  "
"Thinking Cup","236 Hanover St",42.363307,-71.055177,"/restaurants/thinking-cup-2/","$$","green","  "
"Thinking Cup","165 Tremont St",42.353968,-71.063979,"/restaurants/thinking-cup/","$$","green","  "
"Thinking Cup","85 Newbury St",42.351894,-71.074962,"/restaurants/thinking-cup-3/","$$","green","  "
"Thirst Juice Co","44 School St",42.357619,-71.059676,"/restaurants/thirst-juice-co/","$","green","vegan vegetarian-friendly gluten-free"
"Thornton's","150 Huntington Ave",42.345236,-71.081967,"/restaurants/thorntons/","$$","green","  "
"Thornton's Fenway Grille","100 Peterborough St",42.343015,-71.099332,"/restaurants/thorntons-fenway-grille/","$$$","yellow","  "
"Tia's","200 Atlantic Ave",42.35965,-71.052204,"/restaurants/tias/","$$$$$","yellow","  "
"Tico","222 Berkeley St",42.351016,-71.073209,"/restaurants/tico/","$$$$","yellow","  "
"Times Irish Pub & Restaurant","112 Broad St",42.357369,-71.052425,"/restaurants/times-irish-pub-restaurant/","$$$","yellow","  "
"Tisan Coffee Express","1722 Mass Ave",42.3839,-71.119588,"/restaurants/tisan-coffee-express-2/","$","yellow","  "
"Toni Ann's","283 Main St",42.377473,-71.066954,"/restaurants/toni-anns/","$","yellow","  "
"Top of the Hub","800 Boylston St",42.348785,-71.082408,"/restaurants/top-of-the-hub/","$$$$$","yellow","  "
"Topacio","120 Meridian St",42.373627,-71.03922,"/restaurants/topacio/","$$","red","  "
"Toro","1704 Washington St",42.337037,-71.076399,"/restaurants/toro/","$$$","yellow","  "
"Tory Row","3 Brattle St",42.373428,-71.119647,"/restaurants/tory-row/","$$$","yellow","  "
"Toscanini's Ice Cream","899 Main St",42.363481,-71.099796,"/restaurants/toscaninis-ice-cream/","$","yellow","  "
"Toscano","52 Brattle St",42.374285,-71.121916,"/restaurants/toscano/","$$$$","red","  "
"Tossed","1 Post Office Sq",42.356664,-71.055305,"/restaurants/tossed-2/","$$","green","  "
"Tostado Sandwich Bar","300 Centre St",42.322904,-71.103123,"/restaurants/tostado-sandwich-bar/","$","green","  "
"Totto Ramen","169 Brighton Ave",42.35318,-71.132943,"/restaurants/totto-ramen/","$$$","yellow","  "
"Towne","900 Boylston St",42.348226,-71.084267,"/restaurants/towne-stove-spirits/","$$$$$","red","  "
"TR Street Foods","343 Congress St",42.350552,-71.049426,"/restaurants/tr-street-foods/","$$$$","yellow","  "
"Trade","540 Atlantic Ave",42.35372,-71.05348,"/restaurants/trade/","$$$$","yellow","  "
"Trattoria Andiamo","104 South St",42.351104,-71.057245,"/restaurants/trattoria-andiamo/","$$$","green","  "
"Trattoria Di Monica","67 Prince St",42.365234,-71.055597,"/restaurants/trattoria-di-monica/","$$$$","red","  "
"Trattoria Il Panino North End","11 Parmenter St",42.363965,-71.05519,"/restaurants/trattoria-il-panino-north-end/","$$$$","red","  "
"Trattoria Newbury","264 Newbury St",42.349185,-71.083112,"/restaurants/trattoria-newbury/","$$$$","red","  "
"Trattoria Pulcinella","147 Huron Ave",42.382463,-71.130964,"/restaurants/trattoria-pulcinella/","$$$$","yellow","  "
"Trattoria Toscana","130 Jersey St",42.342682,-71.097232,"/restaurants/trattoria-toscana/","$$","red","  "
"Treat Cupcake Bar","49 Boylston St",42.321789,-71.1706,"/restaurants/treat-cupcake-bar/","$","red","  gluten-free"
"Tremont 647","647 Tremont St",42.341938,-71.075411,"/restaurants/tremont-647/","$$$$","yellow","  "
"Tremont House of Pizza","1590 Tremont St",42.333413,-71.103046,"/restaurants/tremont-house-of-pizza/","$$","red","  "
"Tremont Street Cafe","418 Tremont St",42.346857,-71.069163,"/restaurants/tremont-street-cafe/","$$","yellow","  "
"Tres Gatos","470 Centre St",42.319121,-71.111754,"/restaurants/tres-gatos/","$$$","yellow","  "
"Tresca","233 Hanover St",42.363078,-71.055117,"/restaurants/tresca/","$$$$$","red","  "
"Trident Cafe","338 Newbury St",42.348614,-71.086456,"/restaurants/trident-cafe/","$$$","green"," vegetarian-friendly "
"Trina's Starlite Lounge","3 Beacon St",42.37446,-71.101878,"/restaurants/trinas-starlite-lounge/","$$$","yellow","  "
"Trio Cafe","33\u002DA Boston Fish Pier St W",42.349593,-71.03972,"/restaurants/trio-cafe/","$","yellow","  "
"Trophy Room","26 Chandler St",42.347113,-71.070625,"/restaurants/trophy-room/","$$$","red","  "
"Tropico Restaurant","746 Cambridge St",42.372229,-71.089451,"/restaurants/tropico-restaurant/","$$","red","  "
"Troquet","140 Boylston St",42.352397,-71.06632,"/restaurants/troquet/","$$$$$","yellow","  "
"True Bistro","1153 Broadway",42.403313,-71.12718,"/restaurants/true-bistro/","$$$","green","vegan vegetarian-friendly gluten-free"
"Tu Metapan","295 Bennington St",42.378878,-71.02819,"/restaurants/tu-metapan/","$$","yellow","  "
"Tupelo","1193 Cambridge St",42.373357,-71.097134,"/restaurants/tupelo/","$$$","yellow","  "
"Turkish Delight","Northeastern University",42.339387,-71.087798,"/restaurants/turkish-delight/","$$","yellow","  "
"Twin Donuts","501 Cambridge St",42.353597,-71.137697,"/restaurants/twin-donuts/","$","yellow","  "
"Typhoon","725 Boylston St",42.34935,-71.080334,"/restaurants/typhoon/","$$$$","green","vegan vegetarian-friendly gluten-free"
"U & D Kitchen","184 High St",42.356684,-71.052506,"/restaurants/u-d-kitchen/","$$","red","  "
"U-Sushi","1393 Beacon St",42.341111,-71.12446,"/restaurants/u-sushi/","$$$","red","  "
"UBurger","1022 Commonwealth Ave",42.351779,-71.121562,"/restaurants/uburger-2/","$","red","  "
"Uburger","360 Huntington Ave",42.33976,-71.088202,"/restaurants/uburger-4/","$","red","  "
"UBurger","636 Beacon St",42.351497,-71.087196,"/restaurants/uburger/","$","red","  "
"Ueno Fusion II","106 Cambridge St",42.359902,-71.121499,"/restaurants/ueno-fusion-ii/","$$$","red","  "
"Ueno Sushi","1 Faneuil Hall Marketplace",42.360684,-71.055815,"/restaurants/ueno-sushi/","$$","red","  "
"Ugi's Pizza","69 Heath St",42.326567,-71.100502,"/restaurants/ugis-pizza/","$$","yellow","  "
"Ula","284 Amory St",42.314777,-71.104602,"/restaurants/ula/","$","green","  "
"Ultimate Pizza and Wings","251 Cambridge St",42.371155,-71.080195,"/restaurants/ultimate-pizza-and-wings/","$$","red","  "
"Umai","224 Newbury St",42.349713,-71.08115,"/restaurants/umai/","$$$","yellow","  "
"Umbria Prime","295 Franklin St",42.357297,-71.053095,"/restaurants/umbria-prime/","$$$$","yellow","  "
"Uni","370 Commonwealth Ave",42.348586,-71.088731,"/restaurants/uni/","$$$$","yellow","  "
"Union Oyster House","41 Union St",42.361215,-71.057535,"/restaurants/union-oyster-house/","$$$$","green","  "
"Union Square Donuts","16 Bow St",42.380755,-71.097165,"/restaurants/union-square-donuts/","$","red","  "
"Union Square Pizza","63 Union Sq",42.379786,-71.096496,"/restaurants/union-square-pizza/","$","yellow","  "
"University Grill","712 Commonwealth Ave",42.349606,-71.105766,"/restaurants/university-grill/","$","green","  "
"University House Of Pizza","452 Huntington Ave",42.338815,-71.092914,"/restaurants/university-house-of-pizza/","$","yellow","  "
"Uno Chicago Grill","731 Boylston St",42.349313,-71.080468,"/restaurants/uno-chicago-grill/","$$","yellow","  "
"Uno Chicago Grill","645 Beacon St",42.348552,-71.097855,"/restaurants/uno-chicago-grill-3/","$$","yellow","  "
"Uno Chicago Grill","22 JFK St",42.372928,-71.119866,"/restaurants/uno-chicago-grill-2/","$$","yellow","  "
"Uno Chicago Grill","280 Huntington Ave",42.341934,-71.085822,"/restaurants/uno-chicago-grill-4/","$$","yellow","  "
"Uno Due Go","52 Summer St",42.354509,-71.059149,"/restaurants/uno-due-go/","$$","green","  "
"Uptown Cafe","120 Cambridge St",42.361317,-71.063582,"/restaurants/uptown-cafe/","$","green","  "
"Uyghur Kitchen","Location Varies",42.340418,-71.089016,"/restaurants/uyghur-kitchen/","$$","red","  "
"Vee Vee","763 Centre St",42.310197,-71.115121,"/restaurants/vee-vee/","$$$","green","  "
"Veggie Galaxy","450 Massachusetts Ave",42.363593,-71.100954,"/restaurants/veggie-galaxy/","$$","green","vegan vegetarian-friendly gluten-free"
"Vejigantes","57 W Dedham St",42.342043,-71.07292,"/restaurants/vejigantes/","$$$$","yellow","  "
"Venus Pizza & Grill","1293 Broadway",42.405682,-71.130778,"/restaurants/venus-pizza-grill/","$","red","  "
"Verna's Donut Shop","2344 Massachusetts Ave",42.395896,-71.128797,"/restaurants/vernas-donut-shop/","$","yellow","  "
"Vernissage","1627 Beacon St",42.339247,-71.135497,"/restaurants/vernissage/","$$$$","red","  "
"Via Matta","79 Park Plaza",42.351458,-71.069781,"/restaurants/via-matta/","$$$$","yellow","  "
"Viale","502 Massachusetts Ave",42.363968,-71.101869,"/restaurants/viale/","$$$$$","yellow","  "
"Victoria Seafood Restaurant","1029 Commonwealth Ave",42.351843,-71.122161,"/restaurants/victoria-seafood-restaurant/","$$","yellow","  "
"Viga","140 Clarendon St",42.348889,-71.074002,"/restaurants/viga-4/","$$","red","  "
"Viga","304 Stuart St",42.349944,-71.070511,"/restaurants/viga/","$$","red","  "
"Viga","291 Devonshire St",42.353918,-71.058293,"/restaurants/viga-3/","$$","red","  "
"Viga","275 Washington St",42.357801,-71.058215,"/restaurants/viga-2/","$$","red","  "
"Viga Catering","133 Pearl St",42.355022,-71.05401,"/restaurants/viga-catering/","$","yellow","  "
"Villa Fresh Italian Kitchen","100 Cambridgeside Pl",42.368643,-71.076007,"/restaurants/villa-fresh-italian-kitchen/","$$","red","  "
"Village Fare Pizza","387 Washington St",42.334497,-71.123196,"/restaurants/village-fare-pizza/","$","yellow","  "
"Village Grill & Seafood","114 Magazine St",42.359968,-71.110425,"/restaurants/village-grill-seafood/","$","yellow","  "
"Village Pizza House","312 Washington St",42.333371,-71.120128,"/restaurants/village-pizza-house/","$","yellow","  "
"Village Smokehouse","1 Harvard St",42.333235,-71.118749,"/restaurants/village-smokehouse/","$","yellow","  "
"VineRipe Grill","1281 W Roxbury Pkwy",42.307444,-71.155331,"/restaurants/vineripe-grill/","$","green","  "
"Vinoteca di Monica","143 Richmond St",42.36349,-71.054271,"/restaurants/vinoteca-di-monica/","$$$$","red","  "
"Vintage Restaurant and Lounge","72 Broad St",42.357774,-71.053666,"/restaurants/vintage-lounge/","$$$$$","yellow","  "
"Virginia's Fine Foods","8A Cypress St",42.334347,-71.123421,"/restaurants/virginias-fine-foods/","$","green","  "
"Vito's Tavern","54 Salem St",42.363243,-71.056119,"/restaurants/vitos-tavern/","$$","yellow","  "
"Viva Burrito","66 Staniford St",42.363588,-71.063723,"/restaurants/viva-burrito/","$","yellow","  "
"Vlora","545 Boylston St",42.350603,-71.075722,"/restaurants/vlora/","$$$$","green"," vegetarian-friendly "
"VO2 Cafe","1001 Massachusetts Ave",42.369774,-71.111069,"/restaurants/vo2-cafe/","$","green","vegan  "
"VodkaBa","510 Atlantic Ave",42.353914,-71.052071,"/restaurants/vodkaba/","$$$","yellow","  "
"Volle Nolle","351 Hanover St",42.364584,-71.053577,"/restaurants/volle-nolle/","$$$","yellow","  "
"Voltage","295 3rd St",42.36533,-71.082829,"/restaurants/voltage/","$","yellow","  "
"Wagamama","Faneuil Hall Marketplace",42.36017,-71.056155,"/restaurants/wagamama/","$$","red","  "
"Wagamama","800 Boylston St",42.348785,-71.082408,"/restaurants/wagamama-3/","$$","red","  "
"Wagamama","57 JFK St",42.371696,-71.120997,"/restaurants/wagamama-2/","$$","red","  "
"Wai Wai Restaurant","26 Oxford St",42.351504,-71.060373,"/restaurants/wai-wai-restaurant/","$$","yellow","  "
"Walden Spa and Market","272 Walden St",42.385819,-71.131545,"/restaurants/walden-spa-and-market/","$$","yellow","  "
"Walloon's","Location Varies",42.339523,-71.0879,"/restaurants/walloons/","$$","yellow","  "
"Ward 8","90 N Washington St",42.365483,-71.058706,"/restaurants/ward-8/","$$$$","yellow","  "
"Warehouse","40 Broad St",42.358282,-71.05417,"/restaurants/warehouse/","$$$","red","  "
"Warren Tavern","2 Pleasant St",42.374097,-71.063495,"/restaurants/warren-tavern/","$$$","red","  "
"Wasabi at Porter","2088 Massachusetts Ave",42.391264,-71.1235,"/restaurants/wasabi-at-porter/","$$$","red","  "
"Water Cafe by Wolfgang Puck","100 Northern Ave",42.351296,-71.043751,"/restaurants/water-cafe-by-wolfgang-puck/","$$$","green","  "
"Waterfront Cafe","450 Commercial St",42.367457,-71.053375,"/restaurants/waterfront-cafe/","$$$","yellow","  "
"Waterline","296 State St",42.360083,-71.050872,"/restaurants/waterline/","$$","yellow","  "
"West Bridge","1 Kendall Sq",42.36796,-71.090018,"/restaurants/west-bridge/","$$$$$","yellow","  "
"West End Johnnie's","138 Portland St",42.363824,-71.061325,"/restaurants/johnnies-on-the-side/","$$$$","yellow","  "
"West Side Lounge","1680 Massachusetts Ave",42.382196,-71.119697,"/restaurants/west-side-lounge/","$$$","yellow","  "
"wheelhouse","63 Broad St",42.357926,-71.053962,"/restaurants/wheelhouse/","$$$","green","  "
"When Pigs Fly","613 Centre St",42.314372,-71.114136,"/restaurants/when-pigs-fly/","$","red","  "
"When Pigs Fly Breads","1378 Beacon St",42.341861,-71.123943,"/restaurants/when-pigs-fly-breads/","$","red","  "
"Whiskey's","885 Boylston St",42.3484,-71.083835,"/restaurants/whiskeys/","$$$","green","  "
"White Horse Tavern","116 Brighton Ave",42.352858,-71.130928,"/restaurants/white-horse-tavern/","$$$","yellow","  "
"Wichit","244 Newbury St",42.349379,-71.08239,"/restaurants/wichit/","$$","green","  "
"Wild Cherry","15 Beach St",42.351443,-71.062195,"/restaurants/wild-cherry/","$","yellow","  "
"Wild Greens","100 Federal St",42.354707,-71.05637,"/restaurants/wild-greens/","$$","green","  "
"Wing It","1153 Commonwealth Ave",42.350588,-71.128088,"/restaurants/wing-it/","$$","green","  "
"Wings Express","563 Washington St",42.349894,-71.164595,"/restaurants/wings-express/","$$","green","  "
"Wings Kitchen","23 Hudson St",42.350532,-71.060439,"/restaurants/wings-kitchen/","$$","yellow","  "
"Wings Over Boston","325 Huntington Ave",42.340885,-71.088075,"/restaurants/wings-over-boston/","$","yellow","  "
"Wings Over Brookline","477 Harvard St",42.347147,-71.128884,"/restaurants/wings-over-brookline/","$$","yellow","  "
"Wings Over Somerville","519 Somerville Ave",42.383454,-71.106441,"/restaurants/wings-over-somerville/","$$","yellow","  "
"Wink & Nod","3 Appleton St",42.3465,-71.069702,"/restaurants/wink-nod/","$$$$$","yellow","  "
"Winsor Dim Sum","10 Tyler St",42.350943,-71.060909,"/restaurants/winsor-dim-sum/","$","red","  "
"Wise Guys Pasta Panini & Grill","172 Brighton Ave",42.353007,-71.133018,"/restaurants/wise-guys-pasta-panini-grill/","$$","green","  "
"Wok N Talk","23 S Huntington Ave",42.331541,-71.111896,"/restaurants/wok-n-talk/","$$","red","  "
"Wolfgang Puck Express","1 Harborside Dr",42.363179,-71.024374,"/restaurants/wolfgang-puck-express/","$$","yellow","  "
"Wonder Bar","186 Harvard Ave",42.35084,-71.131642,"/restaurants/wonder-bar/","$","yellow","  "
"Wonder Spice","697 Centre St",42.311597,-71.114475,"/restaurants/wonder-spice/","$$","red","  "
"Wong's of Boston","417 Washington St",42.355874,-71.060143,"/restaurants/wongs-of-boston/","$","yellow","  "
"Woody's Grill & Tap","58 Hemenway St",42.344735,-71.089769,"/restaurants/woodys-grill-tap/","$$$","yellow","  "
"Wow Barbeque","Location Varies",42.352441,-71.063822,"/restaurants/wow-barbeque/","$","red","  "
"Xhale (CLOSED)","47 Huntington Ave",42.347911,-71.078702,"/restaurants/speeder-earls/","$$$","green","  "
"Xinh Xinh","7 Beach St",42.351554,-71.062747,"/restaurants/xinh-xinh/","$$$","yellow","  "
"Yada Yada Cafe","34 Farnsworth St",42.351515,-71.048664,"/restaurants/yada-yada-cafe/","$","green"," vegetarian-friendly "
"Yamato","117 Chiswick Rd",42.3404,-71.15208,"/restaurants/fuyami/","$$$","red","  "
